n,coverage,noncoverage_rate,mean_set_size,median_set_size,p90_set_size,top1_accuracy,singleton_rate,abstain_rate,empty_set_rate,fail_to_abstain_rate,ece_top1,unsafe_n,unsafe_coverage,unsafe_fail_to_abstain_rate,method,alpha,domain,seed,target_coverage,coverage_gap,result_file
93,0.7849462365591398,0.2150537634408602,1.4086021505376345,1.0,2.0,0.6774193548387096,0.6666666666666666,0.3333333333333333,0.0,0.1182795698924731,0.1232857505324199,83,0.8072289156626506,0.1204819277108433,mondrian_domain,0.2,target_occluded,0,0.8,-0.0150537634408602,results/sim_complete/seed0_calib0.10/metrics_by_domain_alpha0.20.csv
277,0.5126353790613718,0.4873646209386282,1.0,1.0,1.0,0.5126353790613718,1.0,0.0,0.0,0.4873646209386281,0.2729595180037545,201,0.5870646766169154,0.4129353233830846,top1_singleton,0.05,target_camera_shift,0,0.95,-0.4373646209386281,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
138,0.3985507246376811,0.6014492753623188,1.0,1.0,1.0,0.3985507246376811,1.0,0.0,0.0,0.6014492753623188,0.2191059556099351,109,0.4311926605504587,0.5688073394495413,top1_singleton,0.05,target_lighting_shift,0,0.95,-0.5514492753623188,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
83,0.5783132530120482,0.4216867469879518,1.0,1.0,1.0,0.5783132530120482,1.0,0.0,0.0,0.4216867469879518,0.2480489195643321,73,0.5753424657534246,0.4246575342465753,top1_singleton,0.05,target_occluded,0,0.95,-0.3716867469879518,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
277,0.924187725631769,0.075812274368231,13.0,13.0,13.0,0.5126353790613718,0.0,1.0,0.0,0.0,0.2729595180037545,201,0.9900497512437813,0.0,topk_calibrated,0.05,target_camera_shift,0,0.95,-0.0258122743682309,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
138,0.9710144927536232,0.0289855072463768,13.0,13.0,13.0,0.3985507246376811,0.0,1.0,0.0,0.0,0.2191059556099351,109,0.9724770642201837,0.0,topk_calibrated,0.05,target_lighting_shift,0,0.95,0.0210144927536232,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
83,1.0,0.0,13.0,13.0,13.0,0.5783132530120482,0.0,1.0,0.0,0.0,0.2480489195643321,73,1.0,0.0,topk_calibrated,0.05,target_occluded,0,0.95,0.05,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
277,0.8989169675090253,0.1010830324909747,9.819494584837544,11.0,14.0,0.5126353790613718,0.0216606498194945,0.9783393501805054,0.0,0.0,0.2729595180037545,201,0.9800995024875622,0.0,vanilla_conformal,0.05,target_camera_shift,0,0.95,-0.0510830324909746,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
138,0.9565217391304348,0.0434782608695651,11.507246376811594,12.0,13.0,0.3985507246376811,0.0072463768115942,0.9927536231884058,0.0,0.0,0.2191059556099351,109,0.963302752293578,0.0,vanilla_conformal,0.05,target_lighting_shift,0,0.95,0.0065217391304348,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
83,0.9879518072289156,0.0120481927710843,9.421686746987952,11.0,15.0,0.5783132530120482,0.0481927710843373,0.9518072289156626,0.0,0.0,0.2480489195643321,73,0.9863013698630136,0.0,vanilla_conformal,0.05,target_occluded,0,0.95,0.0379518072289156,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
277,0.9097472924187726,0.0902527075812273,11.101083032490974,12.0,14.0,0.5126353790613718,0.0,1.0,0.0,0.0,0.2729595180037545,201,0.9900497512437813,0.0,aps_conformal,0.05,target_camera_shift,0,0.95,-0.0402527075812273,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
138,0.9420289855072465,0.0579710144927536,11.905797101449275,12.0,13.0,0.3985507246376811,0.0,1.0,0.0,0.0,0.2191059556099351,109,0.963302752293578,0.0,aps_conformal,0.05,target_lighting_shift,0,0.95,-0.0079710144927536,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
83,0.9879518072289156,0.0120481927710843,10.795180722891564,12.0,14.0,0.5783132530120482,0.0,1.0,0.0,0.0,0.2480489195643321,73,0.9863013698630136,0.0,aps_conformal,0.05,target_occluded,0,0.95,0.0379518072289156,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
277,0.9061371841155236,0.0938628158844765,11.04693140794224,12.0,14.0,0.5126353790613718,0.0,1.0,0.0,0.0,0.0852551563328319,201,0.9800995024875622,0.0,temperature_conformal,0.05,target_camera_shift,0,0.95,-0.0438628158844764,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
138,0.9565217391304348,0.0434782608695651,11.804347826086955,12.0,13.0,0.3985507246376811,0.0,1.0,0.0,0.0,0.1515925719968614,109,0.963302752293578,0.0,temperature_conformal,0.05,target_lighting_shift,0,0.95,0.0065217391304348,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
83,1.0,0.0,10.867469879518072,12.0,15.0,0.5783132530120482,0.0,1.0,0.0,0.0,0.1470831223415453,73,1.0,0.0,temperature_conformal,0.05,target_occluded,0,0.95,0.05,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
277,0.5090252707581228,0.4909747292418772,1.0,1.0,1.0,0.5090252707581228,1.0,0.0,0.0,0.4909747292418772,0.1766194696789902,201,0.5671641791044776,0.4328358208955223,prompt_only_top1,0.05,target_camera_shift,0,0.95,-0.4409747292418772,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
138,0.7681159420289855,0.2318840579710145,1.0,1.0,1.0,0.7681159420289855,1.0,0.0,0.0,0.2318840579710145,0.0577084831973606,109,0.8256880733944955,0.1743119266055046,prompt_only_top1,0.05,target_lighting_shift,0,0.95,-0.1818840579710144,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
83,0.6506024096385542,0.3493975903614458,1.0,1.0,1.0,0.6506024096385542,1.0,0.0,0.0,0.3493975903614458,0.0926887658078839,73,0.6712328767123288,0.3287671232876712,prompt_only_top1,0.05,target_occluded,0,0.95,-0.2993975903614457,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
277,0.924187725631769,0.075812274368231,10.891696750902527,12.0,14.0,0.5090252707581228,0.0180505415162454,0.9819494584837544,0.0,0.0,0.1766194696789902,201,0.9900497512437813,0.0,coras,0.05,target_camera_shift,0,0.95,-0.0258122743682309,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
138,0.9855072463768116,0.0144927536231883,8.442028985507246,10.0,13.0,0.7681159420289855,0.1231884057971014,0.8768115942028986,0.0,0.0,0.0577084831973606,109,0.981651376146789,0.0,coras,0.05,target_lighting_shift,0,0.95,0.0355072463768116,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
83,1.0,0.0,9.0,11.0,13.0,0.6506024096385542,0.1566265060240964,0.8433734939759037,0.0,0.0,0.0926887658078839,73,1.0,0.0,coras,0.05,target_occluded,0,0.95,0.05,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
277,0.927797833935018,0.0722021660649819,11.772563176895307,12.0,14.0,0.5090252707581228,0.003610108303249,0.9963898916967509,0.0,0.0,0.1766194696789902,201,0.9900497512437813,0.0,coras_aps,0.05,target_camera_shift,0,0.95,-0.0222021660649819,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
138,0.9782608695652174,0.0217391304347825,9.920289855072465,11.0,13.0,0.7681159420289855,0.0217391304347826,0.9782608695652174,0.0,0.0,0.0577084831973606,109,0.981651376146789,0.0,coras_aps,0.05,target_lighting_shift,0,0.95,0.0282608695652174,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
83,1.0,0.0,10.27710843373494,12.0,13.0,0.6506024096385542,0.036144578313253,0.963855421686747,0.0,0.0,0.0926887658078839,73,1.0,0.0,coras_aps,0.05,target_occluded,0,0.95,0.05,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
277,0.9530685920577616,0.0469314079422382,13.018050541516246,14.0,15.0,0.5090252707581228,0.0,1.0,0.0,0.0,0.1766194696789902,201,0.9900497512437813,0.0,mondrian_domain,0.05,target_camera_shift,0,0.95,0.0030685920577617,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
138,0.9855072463768116,0.0144927536231883,8.884057971014492,11.0,13.0,0.7681159420289855,0.1014492753623188,0.8985507246376812,0.0,0.0,0.0577084831973606,109,0.981651376146789,0.0,mondrian_domain,0.05,target_lighting_shift,0,0.95,0.0355072463768116,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
83,0.9397590361445785,0.0602409638554216,3.927710843373494,4.0,7.799999999999997,0.6506024096385542,0.3373493975903614,0.6626506024096386,0.0,0.0120481927710843,0.0926887658078839,73,0.9452054794520548,0.0136986301369863,mondrian_domain,0.05,target_occluded,0,0.95,-0.0102409638554216,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.05.csv
277,0.5126353790613718,0.4873646209386282,1.0,1.0,1.0,0.5126353790613718,1.0,0.0,0.0,0.4873646209386281,0.2729595180037545,201,0.5870646766169154,0.4129353233830846,top1_singleton,0.1,target_camera_shift,0,0.9,-0.3873646209386282,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
138,0.3985507246376811,0.6014492753623188,1.0,1.0,1.0,0.3985507246376811,1.0,0.0,0.0,0.6014492753623188,0.2191059556099351,109,0.4311926605504587,0.5688073394495413,top1_singleton,0.1,target_lighting_shift,0,0.9,-0.5014492753623189,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
83,0.5783132530120482,0.4216867469879518,1.0,1.0,1.0,0.5783132530120482,1.0,0.0,0.0,0.4216867469879518,0.2480489195643321,73,0.5753424657534246,0.4246575342465753,top1_singleton,0.1,target_occluded,0,0.9,-0.3216867469879518,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
277,0.8844765342960289,0.1155234657039711,10.0,10.0,10.0,0.5126353790613718,0.0,1.0,0.0,0.0,0.2729595180037545,201,0.9751243781094528,0.0,topk_calibrated,0.1,target_camera_shift,0,0.9,-0.0155234657039711,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
138,0.8623188405797102,0.1376811594202898,10.0,10.0,10.0,0.3985507246376811,0.0,1.0,0.0,0.0,0.2191059556099351,109,0.9357798165137616,0.0,topk_calibrated,0.1,target_lighting_shift,0,0.9,-0.0376811594202898,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
83,0.9879518072289156,0.0120481927710843,10.0,10.0,10.0,0.5783132530120482,0.0,1.0,0.0,0.0,0.2480489195643321,73,0.9863013698630136,0.0,topk_calibrated,0.1,target_occluded,0,0.9,0.0879518072289156,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
277,0.855595667870036,0.1444043321299639,7.11913357400722,7.0,12.0,0.5126353790613718,0.0830324909747292,0.9169675090252708,0.0,0.0072202166064981,0.2729595180037545,201,0.9502487562189056,0.0,vanilla_conformal,0.1,target_camera_shift,0,0.9,-0.0444043321299639,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
138,0.8768115942028986,0.1231884057971014,9.797101449275363,11.0,12.0,0.3985507246376811,0.0217391304347826,0.9782608695652174,0.0,0.0,0.2191059556099351,109,0.926605504587156,0.0,vanilla_conformal,0.1,target_lighting_shift,0,0.9,-0.0231884057971014,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
83,0.963855421686747,0.036144578313253,6.843373493975903,7.0,12.0,0.5783132530120482,0.216867469879518,0.7831325301204819,0.0,0.0,0.2480489195643321,73,0.9726027397260274,0.0,vanilla_conformal,0.1,target_occluded,0,0.9,0.0638554216867469,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
277,0.8808664259927798,0.1191335740072202,8.364620938628159,9.0,12.0,0.5126353790613718,0.0469314079422382,0.9530685920577616,0.0,0.0,0.2729595180037545,201,0.9751243781094528,0.0,aps_conformal,0.1,target_camera_shift,0,0.9,-0.0191335740072202,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
138,0.8840579710144928,0.1159420289855072,10.0,11.0,11.0,0.3985507246376811,0.0072463768115942,0.9927536231884058,0.0,0.0,0.2191059556099351,109,0.9357798165137616,0.0,aps_conformal,0.1,target_lighting_shift,0,0.9,-0.0159420289855072,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
83,0.9879518072289156,0.0120481927710843,8.012048192771084,9.0,12.799999999999995,0.5783132530120482,0.072289156626506,0.927710843373494,0.0,0.0,0.2480489195643321,73,0.9863013698630136,0.0,aps_conformal,0.1,target_occluded,0,0.9,0.0879518072289156,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
277,0.8736462093862816,0.1263537906137184,7.465703971119134,8.0,11.0,0.5126353790613718,0.0180505415162454,0.9819494584837544,0.0,0.0,0.08525246844983,201,0.9701492537313432,0.0,temperature_conformal,0.1,target_camera_shift,0,0.9,-0.0263537906137184,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
138,0.8695652173913043,0.1304347826086956,9.108695652173912,10.0,11.0,0.3985507246376811,0.0072463768115942,0.9927536231884058,0.0,0.0,0.1515871593596871,109,0.9174311926605504,0.0,temperature_conformal,0.1,target_lighting_shift,0,0.9,-0.0304347826086957,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
83,0.9759036144578314,0.0240963855421686,7.168674698795181,8.0,11.799999999999995,0.5783132530120482,0.036144578313253,0.963855421686747,0.0,0.0,0.1470807015839764,73,0.9863013698630136,0.0,temperature_conformal,0.1,target_occluded,0,0.9,0.0759036144578313,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
277,0.5090252707581228,0.4909747292418772,1.0,1.0,1.0,0.5090252707581228,1.0,0.0,0.0,0.4909747292418772,0.1766194696789902,201,0.5671641791044776,0.4328358208955223,prompt_only_top1,0.1,target_camera_shift,0,0.9,-0.3909747292418772,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
138,0.7681159420289855,0.2318840579710145,1.0,1.0,1.0,0.7681159420289855,1.0,0.0,0.0,0.2318840579710145,0.0577084831973606,109,0.8256880733944955,0.1743119266055046,prompt_only_top1,0.1,target_lighting_shift,0,0.9,-0.1318840579710145,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
83,0.6506024096385542,0.3493975903614458,1.0,1.0,1.0,0.6506024096385542,1.0,0.0,0.0,0.3493975903614458,0.0926887658078839,73,0.6712328767123288,0.3287671232876712,prompt_only_top1,0.1,target_occluded,0,0.9,-0.2493975903614458,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
277,0.8339350180505415,0.1660649819494585,5.490974729241877,6.0,9.0,0.5090252707581228,0.1010830324909747,0.8989169675090253,0.0,0.003610108303249,0.1766194696789902,201,0.9253731343283582,0.0049751243781094,coras,0.1,target_camera_shift,0,0.9,-0.0660649819494585,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
138,0.9420289855072465,0.0579710144927536,4.673913043478261,3.0,10.0,0.7681159420289855,0.3695652173913043,0.6304347826086957,0.0,0.0,0.0577084831973606,109,0.9541284403669724,0.0,coras,0.1,target_lighting_shift,0,0.9,0.0420289855072463,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
83,0.9518072289156626,0.0481927710843373,4.27710843373494,5.0,8.0,0.6506024096385542,0.3132530120481928,0.6867469879518072,0.0,0.0120481927710843,0.0926887658078839,73,0.958904109589041,0.0136986301369863,coras,0.1,target_occluded,0,0.9,0.0518072289156625,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
277,0.8989169675090253,0.1010830324909747,9.84115523465704,10.0,12.0,0.5090252707581228,0.0144404332129963,0.9855595667870036,0.0,0.0,0.1766194696789902,201,0.9751243781094528,0.0,coras_aps,0.1,target_camera_shift,0,0.9,-0.0010830324909747,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
138,0.9710144927536232,0.0289855072463768,7.797101449275362,9.0,11.0,0.7681159420289855,0.1376811594202898,0.8623188405797102,0.0,0.0,0.0577084831973606,109,0.981651376146789,0.0,coras_aps,0.1,target_lighting_shift,0,0.9,0.0710144927536231,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
83,1.0,0.0,8.204819277108435,10.0,12.0,0.6506024096385542,0.1325301204819277,0.8674698795180723,0.0,0.0,0.0926887658078839,73,1.0,0.0,coras_aps,0.1,target_occluded,0,0.9,0.0999999999999999,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
277,0.8628158844765343,0.1371841155234656,6.8014440433212995,7.0,10.0,0.5090252707581228,0.0685920577617328,0.9314079422382672,0.0,0.003610108303249,0.1766194696789902,201,0.9502487562189056,0.0049751243781094,mondrian_domain,0.1,target_camera_shift,0,0.9,-0.0371841155234656,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
138,0.9347826086956522,0.0652173913043477,3.7028985507246377,2.0,9.0,0.7681159420289855,0.4420289855072464,0.5579710144927537,0.0,0.0,0.0577084831973606,109,0.944954128440367,0.0,mondrian_domain,0.1,target_lighting_shift,0,0.9,0.0347826086956521,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
83,0.9156626506024096,0.0843373493975904,2.5903614457831323,2.0,5.0,0.6506024096385542,0.4096385542168674,0.5903614457831325,0.0,0.0120481927710843,0.0926887658078839,73,0.9178082191780822,0.0136986301369863,mondrian_domain,0.1,target_occluded,0,0.9,0.0156626506024095,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.10.csv
277,0.5126353790613718,0.4873646209386282,1.0,1.0,1.0,0.5126353790613718,1.0,0.0,0.0,0.4873646209386281,0.2729595180037545,201,0.5870646766169154,0.4129353233830846,top1_singleton,0.2,target_camera_shift,0,0.8,-0.2873646209386282,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
138,0.3985507246376811,0.6014492753623188,1.0,1.0,1.0,0.3985507246376811,1.0,0.0,0.0,0.6014492753623188,0.2191059556099351,109,0.4311926605504587,0.5688073394495413,top1_singleton,0.2,target_lighting_shift,0,0.8,-0.4014492753623189,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
83,0.5783132530120482,0.4216867469879518,1.0,1.0,1.0,0.5783132530120482,1.0,0.0,0.0,0.4216867469879518,0.2480489195643321,73,0.5753424657534246,0.4246575342465753,top1_singleton,0.2,target_occluded,0,0.8,-0.2216867469879518,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
277,0.8231046931407943,0.1768953068592057,6.0,6.0,6.0,0.5126353790613718,0.0,1.0,0.0,0.0,0.2729595180037545,201,0.9253731343283582,0.0,topk_calibrated,0.2,target_camera_shift,0,0.8,0.0231046931407942,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
138,0.7681159420289855,0.2318840579710145,6.0,6.0,6.0,0.3985507246376811,0.0,1.0,0.0,0.0,0.2191059556099351,109,0.8440366972477065,0.0,topk_calibrated,0.2,target_lighting_shift,0,0.8,-0.0318840579710145,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
83,0.9518072289156626,0.0481927710843373,6.0,6.0,6.0,0.5783132530120482,0.0,1.0,0.0,0.0,0.2480489195643321,73,0.9452054794520548,0.0,topk_calibrated,0.2,target_occluded,0,0.8,0.1518072289156625,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
277,0.7617328519855595,0.2382671480144405,3.256317689530686,3.0,6.0,0.5126353790613718,0.259927797833935,0.740072202166065,0.0,0.0649819494584837,0.2729595180037545,201,0.8606965174129353,0.0497512437810945,vanilla_conformal,0.2,target_camera_shift,0,0.8,-0.0382671480144405,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
138,0.7536231884057971,0.2463768115942028,4.833333333333333,5.0,7.0,0.3985507246376811,0.0869565217391304,0.9130434782608696,0.0,0.0,0.2191059556099351,109,0.8256880733944955,0.0,vanilla_conformal,0.2,target_lighting_shift,0,0.8,-0.0463768115942029,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
83,0.891566265060241,0.108433734939759,3.072289156626506,2.0,6.0,0.5783132530120482,0.3614457831325301,0.6385542168674698,0.0,0.036144578313253,0.2480489195643321,73,0.8904109589041096,0.0410958904109589,vanilla_conformal,0.2,target_occluded,0,0.8,0.0915662650602409,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
277,0.851985559566787,0.148014440433213,6.212996389891697,7.0,10.0,0.5126353790613718,0.1588447653429603,0.8411552346570397,0.0,0.0072202166064981,0.2729595180037545,201,0.9502487562189056,0.0,aps_conformal,0.2,target_camera_shift,0,0.8,0.0519855595667869,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
138,0.855072463768116,0.144927536231884,8.26086956521739,9.0,10.0,0.3985507246376811,0.036231884057971,0.9637681159420288,0.0,0.0,0.2191059556099351,109,0.926605504587156,0.0,aps_conformal,0.2,target_lighting_shift,0,0.8,0.0550724637681159,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
83,0.9759036144578314,0.0240963855421686,6.0602409638554215,6.0,10.0,0.5783132530120482,0.2650602409638554,0.7349397590361446,0.0,0.0,0.2480489195643321,73,0.9863013698630136,0.0,aps_conformal,0.2,target_occluded,0,0.8,0.1759036144578313,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
277,0.7833935018050542,0.2166064981949458,3.55956678700361,4.0,6.0,0.5126353790613718,0.1841155234657039,0.8158844765342961,0.0,0.0288808664259927,0.085244787211517,201,0.8805970149253731,0.0199004975124378,temperature_conformal,0.2,target_camera_shift,0,0.8,-0.0166064981949458,results/sim_complete/seed0_calib0.25/metrics_by_domain_alpha0.20.csv
